Імʼя автора,Назва книги,Мова,Перекладач,Мова оригіналу,Оригінальна назва,Назва видавця,Рік видання,ISBN,Жанр книги
Бернар Вербер,Танатонавти. Бернар Вербер.,,,,,Видавництво «Terra Incognita»,,9789669759610,Українська сучасна література
Бернар Вербер,Імперія ангелів. Бернар Вербер.,,,,,Видавництво «Terra Incognita»,,9789669759627,Зарубіжна сучасна література
Екгарт Толле,Сила моменту Тепер. Екгарт Толле.,,,,,Видавництво «Terra Incognita»,,9789669759634,
Ошо,"Любов, свобода, само-бутність. Ошо.",,,,,Видавництво «Terra Incognita»,,9789669759641,
Григорій Сковорода,Сковорода. Найкраще.,,,,,Видавництво «Terra Incognita»,,9789669759672,Українська класична література
Григорій Сковорода,Байки харківські. Григорій Сковорода.,,,,,Видавництво «Terra Incognita»,,9789669759689,Українська класична література
Імануель Кант,Критика сили судження І.Кант.,,,,,Видавництво «Темпора»,2022.0,978615695418,
Джозеф Конрад,Олмейрова примха. Джозеф Конрад..,,,,,Видавництво «Темпора»,,978617569355,Зарубіжна класична література
Август Тірі,На периферії війни. Бельгійський бронедивізіон в Україні. 1916–1918 А. Тірі.,,,,,Видавництво «Темпора»,,9786175690086,
,Соломонова Червона Зірка.,,,,,Видавництво «Темпора»,,9786175690642,Зарубіжна сучасна література
Віктор Брехуненко,Козаки у Хотинській війні 1621 року. В.Брехуненко.,,,,,Видавництво «Темпора»,,9786175690956,
Віктор Брехуненко,Битва під Берестечком 1651 року. В. Брехуненко.,,,,,Видавництво «Темпора»,,9786175690963,
Юдіт Германн,Аліса. Юдіт Германн..,,,,,Видавництво «Темпора»,,9786175691564,Зарубіжна сучасна література
Ольга Ковалевська,Іконографія Івана Мазепи. О. Ковалевська.,,,,,Видавництво «Темпора»,,9786175691595,
,Ліхіє дев’яності: Любов і ненавість в Ужгороді. Л.Белей.,,,,,Видавництво «Темпора»,,9786175691649,Українська сучасна література
Олег Криштопа,Україна масштаб 1:1. О.Криштопа.,,,,,Видавництво «Темпора»,,9786175691717,Українська сучасна література
Ярослав Тинченко,Під зіркою Давида. Єврейські національні формування в Україні в 1917-1920 роках. Я. Тинченко.,,,,,Видавництво «Темпора»,,9786175691748,
"Лесь Белей, Лукаш Сатурчак","Асиметрична симетрія. Л.Белей, Л.Сатурчак.",,,,,Видавництво «Темпора»,,9786175691915,
,"Veni, vidi, scripsi: Де, як і чому працюють українці.",,,,,Видавництво «Темпора»,,9786175692011,Українська сучасна література
,Гівно горить П. Шабах..,,,,,Видавництво «Темпора»,,9786175692226,Зарубіжна сучасна література
Ярослав Тинченко,Нагороди УНР. Я. Тинченко..,,,,,Видавництво «Темпора»,,9786175692271,
,"Veni, vidi, scripsi: Історія наживо.",,,,,Видавництво «Темпора»,,9786175692356,Українська сучасна література
,Постріл на сходах. Антології детективів 20-х років.,,,,,Видавництво «Темпора»,,9786175692509,Українська класична література
Владислав Івченко,Одіссея найкращого сищика республіки. В.Івченко.,,,,,Видавництво «Темпора»,,9786175692660,Українська класична література
Гео Шкурупій,Для друзів поетів сучасників вічності. Гео Шкурупій..,,,,,Видавництво «Темпора»,,9786175692667,Поезія
,Беладонна. Любовний роман 20-х років.,,,,,Видавництво «Темпора»,,9786175692684,Українська класична література
Яхим Топол,Майстерня диявола. Яхим Топол.,,,,,Видавництво «Темпора»,,9786175692691,Зарубіжна сучасна література
Зємовіт Щерек,Сімка. З. Щерек..,,,,,Видавництво «Темпора»,,9786175692721,
Тарас Лютий,Ніцше. Самоперевершення. Т. Лютий.,,,,,Видавництво «Темпора»,,9786175692745,
Углєша Шайтінац,Дуже скромні дари. Углєша Шайтінац..,,,,,Видавництво «Темпора»,,9786175692769,Зарубіжна сучасна література
Майк Йогансен,Подорожі філософа під кепом. М. Йогансен..,,,,,Видавництво «Темпора»,,9786175692806,Українська класична література
,Шляхи під сонцем. Репортаж 20-х років.,,,,,Видавництво «Темпора»,,9786175692813,Українська класична література
Вільям Ґеддіс,Агапе агов. В. Геддіс..,,,,,Видавництво «Темпора»,,9786175692851,Зарубіжна класична література
,Ліхіє 90-ті: Кузня кадрів Дніпропетровськ М.Беспалов.,,,,,Видавництво «Темпора»,,9786175692882,Українська сучасна література
,"Війна. Життя de facto.Veni, vidi, scripsi.",,,,,Видавництво «Темпора»,,9786175692905,Українська сучасна література
,Ліхіє 90-ті: Станіславський феномен. О. Криштопа..,,,,,Видавництво «Темпора»,,9786175692912,Українська сучасна література
,Зникомі європейці. Карл-Маркус Ґаус.,,,,,Видавництво «Темпора»,,9786175692929,
Олеся Жданович,Військове мистецтво готів на теренах України. О.Жаданович.,,,,,Видавництво «Темпора»,,9786175692943,
Олеся Жданович,Воїни степів. Гуни на теренах України. Олеся Жданович.,,,,,Видавництво «Темпора»,,9786175692950,
,Атом у запрязі. Фантастика 20-х років.,,,,,Видавництво «Темпора»,,9786175692981,Українська класична література
Юрій Барабаш,Вулиця крокодилів / Невський проспект. І поза ними. Юрій Барабаш.,,,,,Видавництво «Темпора»,,9786175693018,
Михайль Семенко,Михайль Семенко. Повна збірка творів.,,,,,Видавництво «Темпора»,,9786175693087,Поезія
,Наші 20-ті. Жіноча проза. Моя кар`єра.,,,,,Видавництво «Темпора»,,9786175693100,Українська класична література
,"Veni,vidi,scripsi: Чому я ніколи звідси не поїду.",,,,,Видавництво «Темпора»,,9786175693124,Українська сучасна література
Єлізавета Гончарова,Десь поруч війна. Є.Гончарова.,,,,,Видавництво «Темпора»,,9786175693131,
Олександр Мар'ямов,Береги дванадцяти вод. О. Мар`ямов.,,,,,Видавництво «Темпора»,,9786175693230,Українська класична література
Владислав Івченко,Найкращий сищик та помста імперії. В. Івченко.,,,,,Видавництво «Темпора»,,9786175693247,Українська сучасна література
Олексій Сокирко,На варті булави. О. Сокирко.,,,,,Видавництво «Темпора»,,9786175693254,
Ярослав Тинченко,Від козаків до гусарів. Я. Тинченко..,,,,,Видавництво «Темпора»,,9786175693339,
Валер'ян Поліщук,Козуб ягід. В. Поліщук.,,,,,Видавництво «Темпора»,,9786175693360,Українська класична література
Джозеф Конрад,Таємний агент. Джозеф Конрад..,,,,,Видавництво «Темпора»,,9786175693414,Зарубіжна класична література
Назар Розлуцький,Нотатник мобілізованого. Назар Розлуцький..,,,,,Видавництво «Темпора»,,9786175693421,Українська сучасна література
,Останній Ейджевуд. Фантастика 20-х років.,,,,,Видавництво «Темпора»,,9786175693476,Українська класична література
Джозеф Конрад,Очима Заходу. Самодержавство і війна. Джозеф Конрад.,,,,,Видавництво «Темпора»,,9786175693643,
,Абхазія. Войцех Гурецький.,,,,,Видавництво «Темпора»,,9786175693650,Зарубіжна сучасна література
Олексій Паталах,Станиці над Бугом. Олексій Паталах.,,,,,Видавництво «Темпора»,,9786175693704,
Гео Шкурупій,Жанна батальонерка. Гео Шкурупій.,,,,,Видавництво «Темпора»,2018.0,9786175693728,Українська класична література
Томас Пінчон,Нетямущий учень. Т. Пінчон.,,,,,Видавництво «Темпора»,,9786175693759,Зарубіжна сучасна література
Фридрих Ніцше,Ранкова зоря. Думки про моральні пересуди. Фридрих Ніцше.,,,,,Видавництво «Темпора»,,9786175693827,
,Memento momentum свободи. Українські визвольні змагання 1917-1924 років.,,,,,Видавництво «Темпора»,,9786175693834,
Плужник Євген,Три збірки. Плужник Є..,,,,,Видавництво «Темпора»,,9786175693919,Українська класична література
,Пригоди філософських ідей Західного світу. Т. Лютий.,,,,,Видавництво «Темпора»,,9786175693940,
Джуліан Барнз,Одним одна історія. Дж. Барнз.,,,,,Видавництво «Темпора»,,9786175693988,Зарубіжна сучасна література
,Молодість. Любовна проза 20-х років.,,,,,Видавництво «Темпора»,,9786175694053,Українська класична література
Тарас Лютий,Паладини луни. Тарас Лютий.,,,,,Видавництво «Темпора»,,9786175694084,Українська сучасна література
Юрій Онух,Мої малі одісеї. Юрій Онух.,,,,,Видавництво «Темпора»,,9786175694121,Українська сучасна література
,"VENI, VIDI, SCRIPSI: Життя у місті.",,,,,Видавництво «Темпора»,,9786175694145,Українська сучасна література
,Лабіринти американського постмодернізму. Т.1 М. Нестелєєв.,,,,,Видавництво «Темпора»,,9786175694152,
,Книга спасіння. Ібн Сіна.,,,,,Видавництво «Темпора»,,9786175694169,
Едвард Щепанський,Глупа ніч у Абердині. Едвард Щепанський.,,,,,Видавництво «Темпора»,,9786175694176,Зарубіжна сучасна література
Олеся Жданович,Авари в Європі: кочовики в системі візантійської дипломатії раннього Середньовіччя. О.Жданович.,,,,,Видавництво «Темпора»,,9786175694183,
Олеся Жданович,Великий Тюркський каганат: кочова імперія євразійських степів. О.Жданович.,,,,,Видавництво «Темпора»,,9786175694190,
,PRO/Минуле. Звіяні вітром бездержавності.,,,,,Видавництво «Темпора»,,9786175694206,
Єлізавета Гончарова,(Не)воля.,,,,,Видавництво «Темпора»,2019.0,9786175694237,
Ольга Карі,Рибка дядечка Завена. Ольга Карі.,,,,,Видавництво «Темпора»,,9786175694329,Українська сучасна література
Джозеф Конрад,Спадкоємці. Природа злочину. Джозеф Конрад.,,,,,Видавництво «Темпора»,,9786175694350,Зарубіжна класична література
Ольга Токарчук,Книги Якова. Ольга Токарчук..,,,,,Видавництво «Темпора»,,9786175694367,Зарубіжна сучасна література
Владислав Івченко,"Стовп самодержавства. В.Івченко, Ю. Камаєв.",,,,,Видавництво «Темпора»,,9786175694381,Українська сучасна література
Костянтин Колесников,На краю Ойкумени. К. Колесніков..,,,,,Видавництво «Темпора»,,9786175694503,
,Наші 20-ті. Чудаки прикрашають світ. Л.Чернов.,,,,,Видавництво «Темпора»,,9786175694541,Українська класична література
Ольга Токарчук,Химерні оповідання. Ольга Токарчук.,,,,,Видавництво «Темпора»,,9786175694589,Зарубіжна сучасна література
Тарас Лютий,Культура принад і спротиву. Тарас Лютий.,,,,,Видавництво «Темпора»,2020.0,9786175694602,
,"Волден, або Життя в лісах. Генрі Девід Торо.",,,,,Видавництво «Темпора»,,9786175694619,
,Сутність нігілізму. Емануеле Северино.,,,,,Видавництво «Темпора»,,9786175694626,
Наталка Доляк,"На ""Сьомому небі"". Наталка Доляк..",,,,,Видавництво «Темпора»,,9786175694671,Українська сучасна література
Дональд Бартелмі,Білосніжка (Американський постмодернізм). Д.Бартелмі.,,,,,Видавництво «Темпора»,,9786175694701,
Максим Віхров,Дикий схід. М. Віхров.,,,,,Видавництво «Темпора»,,9786175694732,Українська сучасна література
,Кулінарна мандрівка в Гетьманщину. О. Сокирко.,,,,,Видавництво «Темпора»,,9786175694817,
Таня Калитенко,Антеро. Таня Калитенко..,,,,,Видавництво «Темпора»,,9786175694824,Українська сучасна література
,Картезіанські медитації. Едмунд Гусерль.,,,,,Видавництво «Темпора»,,9786175694862,
,PRO/МИНУЛЕ. Електрифіковане та українізоване. Українське місто сто років тому.,,,,,Видавництво «Темпора»,,9786175694923,
Артем Папакін,Діти Таргітая: Військо і війни скіфів. А.Папакін.,,,,,Видавництво «Темпора»,,9786175694930,
Владислав Івченко,Найкращий сищик імперії на службі приватного капіталу. В. Івченко.,,,,,Видавництво «Темпора»,,9786175694954,Українська сучасна література
Ольга Токарчук,Останні історії. Ольга Токарчук.,,,,,Видавництво «Темпора»,,9786175694985,Зарубіжна сучасна література
Дон Делілло,Художниця тіла. Дон Делілло.,,,,,Видавництво «Темпора»,,9786175694992,Зарубіжна сучасна література
Ярослав Тинченко,Війська Ясновельможного Пана Гетьмана. Я. Тинченко.,,,,,Видавництво «Темпора»,,9786175695005,
Ярослав Тинченко,Військово-морські сили України 1917-1921 рр. Я.Тинченко.,,,,,Видавництво «Темпора»,,9786175695012,
Ольга Маслова,Пригоди клітин. О.Маслова.,,,,,Видавництво «Темпора»,,9786175695074,
"Тамара Вронська, Олена Стяжкіна",Мінусники: покарані простором. Т.Вронська. О.Стяжкіна.,,,,,Видавництво «Темпора»,,9786175695081,
,Коротка історія тракторів по-українськи. М. Левицька.,,,,,Видавництво «Темпора»,,9786175695104,Українська сучасна література
Довгопол Наталія,Куба-якої-не-було Наталія Довгопол.,,,,,Видавництво «Темпора»,,9786175695128,Українська сучасна література
Алоїз Принц,Обрій духу тільки у дорозі. Історія життя Германа Гессе. Алоїз Принц.,,,,,Видавництво «Темпора»,,9786175695180,
,Читай як професор. Томас К. Фостер.,,,,,Видавництво «Темпора»,,9786175695197,
Ольга Токарчук,"Дім дня, дім ночі. О.Токарчук.",,,,,Видавництво «Темпора»,,9786175695210,Зарубіжна сучасна література
Павел Смоленський,Сироп із полину. Вигнанці з акції «Вісла». П.Смоленський.,,,,,Видавництво «Темпора»,,9786175695227,
,До ліктя лікоть. Нарис історії Української Народної Самооборони. В. Мирончук.,,,,,Видавництво «Темпора»,,9786175695234,
Юрій Терещенко,Довге ХІХ століття: спротив асиміляції. Ю.Терещенко.,,,,,Видавництво «Темпора»,,9786175695241,
Мартін Пухнер,Писаний світ. Як література формує історію. Мартін Пухнер.,,,,,Видавництво «Темпора»,,9786175695258,
Владислав Івченко,Найкращий сищик Імперії на Великій Війні. В.Івченко.,,,,,Видавництво «Темпора»,,9786175695289,Українська сучасна література
,Найкращий сищик та битва з імперією. В. Івченко.,,,,,Видавництво «Темпора»,,9786175695296,Зарубіжна сучасна література
Владислав Івченко,Найкращий сищик та падіння імперії В.Івченко.,,,,,Видавництво «Темпора»,,9786175695302,Українська сучасна література
Джон МакТаґарт,"Природа Існування (у 2-х томах). Дж.МакТаґарт, Е. МакТаґарт.",,,,,Видавництво «Темпора»,2022.0,9786175695319,
Арістотель,Метафізика. Арістотель.,,,,,Видавництво «Темпора»,2022.0,9786175695340,
,Чоловік у червоному халаті. Джуліан Барнз.,,,,,Видавництво «Темпора»,,9786175695357,Зарубіжна сучасна література
Дональд Бартелмі,Шістдесят оповідань. Дональд Бартелмі.,,,,,Видавництво «Темпора»,,9786175695449,Зарубіжна сучасна література
,"Євген Чикаленко: у спогадах, враженнях,оцінках своїх сучасників. Інна Старовойтенко.",,,,,Видавництво «Темпора»,,9786175695470,
Ольга Токарчук,Е.Е. О.Токарчук..,,,,,Видавництво «Темпора»,,9786175695494,Зарубіжна сучасна література
Кормак Маккарті,Дорога. К.Маккарті.,,,,,Видавництво «Темпора»,,9786175695500,Зарубіжна сучасна література
,Елізабет Фінч. Джуліан Барнз.,,,,,Видавництво «Темпора»,,9786175695517,Зарубіжна сучасна література
Тетяна Осташко,Україна В. Липинського. Т. Осташко.,,,,,Видавництво «Темпора»,,9786175695548,
,Український патріот із династії Габсбургів. Ю.Терещенко Т.Осташко.,,,,,Видавництво «Темпора»,,9786175695555,
,Порядні пані вмирають самітно. Дмитро Безверхній.,,,,,Видавництво «Темпора»,,9786175695609,Українська сучасна література
,Завод. Ігор Мисяк.,,,,,Видавництво «Темпора»,,9786175695616,Українська сучасна література
Ольга Токарчук,Момент ведмедя. О.Токарчук.,,,,,Видавництво «Темпора»,,9786175695654,Зарубіжна сучасна література
,Лабіринти американського постмодернізму. Т 2. М.Нестлєєв.,,,,,Видавництво «Темпора»,,9786175695661,
Ольга Токарчук,Шафа. Ольга Токарчук.,,,,,Видавництво «Темпора»,,9786175695678,Зарубіжна сучасна література
Дон Делілло,Білий шум. Дон Делілло.,,,,,Видавництво «Темпора»,,9786175695692,Зарубіжна сучасна література
Ганна Городецька,Інклюзія. Ганна Городецька.,,,,,Видавництво «Темпора»,,9786175695722,Українська сучасна література
Поліна Кулакова,Проти ночі. Поліна Кулакова.,,,,,Видавництво «Темпора»,,9786175695739,Українська сучасна література
Джон Барт,Баришник дур-зіллям. Джон Барт.,,,,,Видавництво «Темпора»,,9786175695753,Зарубіжна сучасна література
Тарас Лютий,Сковорода. Самовладання. Тарас Лютий..,,,,,Видавництво «Темпора»,,9786175695838,
Ольга Токарчук,Мандрівка людей книги. О.Токарчук.,,,,,Видавництво «Темпора»,,9786175695876,Зарубіжна сучасна література
Джон Ерскін,"Приватне життя Єлени Троянської. Адам і Єва, хоча Йому було видніше. Джон Ерскін.",,,,,Видавництво «Темпора»,,9786175695890,Зарубіжна сучасна література
Віталій Михайловський,Наші королі. Віталій Михайловський.,,,,,Видавництво «Темпора»,,9786175695982,
Шігаб ад-Дін Ях’я ас-Суграварді,Філософія світла. Ас-Суграварді..,,,,,Видавництво «Темпора»,,9786175696002,
Ольга Токарчук,Емпусіон. О.Токарчук.,,,,,Видавництво «Темпора»,,9786175696095,Зарубіжна сучасна література
Ольга Токарчук,Правік та інші часи. О.Токарчук.,,,,,Видавництво «Темпора»,,9786175696149,Зарубіжна сучасна література
Ганна Улюра,Писати війну. Ганна Улюра.,,,,,Видавництво «Темпора»,,9786175696224,
Юліана Матанович,Чому я вам брехала. Юліана Матанович.,,,,,Видавництво «Темпора»,,9786175696231,Зарубіжна сучасна література
Владислав Івченко,Імені Сковороди. Владислав Івченко.,,,,,Видавництво «Темпора»,,9786175696255,Українська сучасна література
Марина Левицька,"Гарні, погані та трохи дурні. Марина Левицька.",,,,,Видавництво «Темпора»,,9786175696323,Зарубіжна сучасна література
Ігор Перенесієнко,Ich mochte додому. Ігор Перенесієнко.,,,,,Видавництво «Темпора»,,9786175696330,Українська сучасна література
Олена Кузміна,Морок над містом. Олена Кузміна.,,,,,Видавництво «Темпора»,,9786175696385,Українська сучасна література
Поліна Кулакова,Я пам'ятатиму твоє обличчя. Поліна Кулакова.,,,,,Видавництво «Темпора»,,9786175696422,Українська сучасна література
Ярослав Тинченко,"Новітні запорожці. Війська Центральної Ради, березень 1917 – квітень 1918 Я.Тинченко.",,,,,Видавництво «Темпора»,,9789668201462,
Марат Хайрулін,"Анатра: Літаки одеського авіабудівного підприємства, 1910–1924 рр. М. Хайрулін.",,,,,Видавництво «Темпора»,,9789668201516,
Геннадій Казаревич,Відгомін карниксів. Г.Казаревич.,,,,,Видавництво «Темпора»,,9789668201523,
,«Історія України-Русі» у листуванні Аркаса з Доманицьким.,,,,,Видавництво «Темпора»,,9789668201554,
Олексій Сокирко,Український рубікон. Полтавська битва 27 червня 1709 р. (в 2-ох книга). О.Сокирко.,,,,,Видавництво «Темпора»,,9789668201677,
Андрій Харук,Крила України. Військово-повітряні сили України 1917-1920 рр. А.Харук.,,,,,Видавництво «Темпора»,,9789668201714,
Володимир Лободаєв,Революційна стихія. В.Лободаєв.,,,,,Видавництво «Темпора»,,9789668201844,
Олександр Пагрія,Карпатська Січ: військове формування Карпатської України. О.Пагрія.,,,,,Видавництво «Темпора»,,9789668201868,
Анна Біла,Символізм. А.Біла.,,,,,Видавництво «Темпора»,,9789668201899,
Анна Біла,Футуризм. А.Біла.,,,,,Видавництво «Темпора»,,9789668201905,
Анна Біла,Сюрреалізм. А.Біла.,,,,,Видавництво «Темпора»,,9789668201912,
Ярослав Тинченко,Герої українського неба. Пілоти Визвольної війни 1917-1920 рр. Я.Тинченко.,,,,,Видавництво «Темпора»,,9789668201943,
Борис Черкас,Степовий щит Литви. Українське військо Гедиміновичів (XIV–XVI ст.) Б.Черкас.,,,,,Видавництво «Темпора»,,9789668201950,
,Едіп Московський. В.Примост.,,,,,Видавництво «Темпора»,,97861756925611,Українська сучасна література
Майстер Екгарт,Проповіді. Майстер Екгарт..,,,,,Видавництво «Темпора»,,97861775695364,
Жуль Маро,Блакитний - теплий колір.,,,,,Видавництво «Видавництво»,2024.0,97861778188,Зарубіжна сучасна література
"Алексі Дормаль, Домініка Рок",Аня-Ганя. На добраніч! Том 1.,,,,,Видавництво «Видавництво»,2023.0,786177818549,Вік 3-6
Арт Шпігельман,Маус. Арт Шпігельман.,,,,,Видавництво «Видавництво»,2023.0,9786177818051,
,"Одна весна в Чорнобилі, Емманюель Лепаж.",,,,,Видавництво «Видавництво»,,9786177818099,
,Єронім та Босх. Пол Кіршнер.,,,,,Видавництво «Видавництво»,,9786177818112,
,Єронім та Босх. Пол Кіршнер.,,,,,Видавництво «Видавництво»,,9786177818112,
Маржан Сатрапі,Персеполіс. Маржан Сатрапі.,,,,,Видавництво «Видавництво»,,9786177818143,
,Чужий 3. Вільям Ґібсон.,,,,,Видавництво «Видавництво»,,9786177818150,
,Чужий 3. Вільям Ґібсон.,,,,,Видавництво «Видавництво»,,9786177818150,
,Місячний камінь. Сйон.,,,,,Видавництво «Видавництво»,,9786177818174,Зарубіжна сучасна література
,Пташеня. Дарсі ван Полґіст та Ієн Бертрам.,,,,,Видавництво «Видавництво»,,9786177818204,
,Пташеня. Дарсі ван Полґіст та Ієн Бертрам.,,,,,Видавництво «Видавництво»,,9786177818204,
,Сверблячка. Фріда Ісберґ.,,,,,Видавництво «Видавництво»,,9786177818211,Зарубіжна сучасна література
,Сверблячка. Фріда Ісберґ.,,,,,Видавництво «Видавництво»,,9786177818211,Зарубіжна сучасна література
,Занулення. Вільям Гібсон.,,,,,Видавництво «Видавництво»,,9786177818228,Зарубіжна сучасна література
,Занулення. Вільям Гібсон.,,,,,Видавництво «Видавництво»,,9786177818228,Зарубіжна сучасна література
,"Елі й Ґастон. Л.Війєн, С.Дереньокур Дух осені.",,,,,Видавництво «Видавництво»,,9786177818235,Вік 6-10
,Батьківщина.,,,,,Видавництво «Видавництво»,,9786177818280,
,Батьківщина.,,,,,Видавництво «Видавництво»,,9786177818280,
Рікке Вілладсен,Татуювальник і клітор.,,,,,Видавництво «Видавництво»,2024.0,9786177818303,
,Татуювальник і клітор. Рікке Вілладсен.,,,,,Видавництво «Видавництво»,,9786177818303,
,Люба Іджеавеле або Феміністичний маніфест у п`ятнадцятьох пропозиціях.,,,,,Видавництво «Видавництво»,,9786177818327,
,"Сибірські хайку, Ю. Віле, Л. Ітагакі.",,,,,Видавництво «Видавництво»,,9786177818334,Вік 10-14
,"Моїми словами, Рут Бейдер Ґінзберґ.",,,,,Видавництво «Видавництво»,,9786177818341,
Вільям Ґібсон,Мона Ліза стрімголов. Вільям Гібсон.,,,,,Видавництво «Видавництво»,,9786177818358,Зарубіжна сучасна література
Вільям Ґібсон,Мона Ліза стрімголов. Вільям Гібсон.,,,,,Видавництво «Видавництво»,,9786177818358,Зарубіжна сучасна література
,"Неймовірна історія сексу. Захід (том 1). Ф. Брено, Л. Корен.",,,,,Видавництво «Видавництво»,,9786177818396,
,"Як протидіяти маніпуляціям. Гільде Сандвік, Йон Рісдаль.",,,,,Видавництво «Видавництво»,,9786177818419,
,"Як протидіяти маніпуляціям. Гільде Сандвік, Йон Рісдаль.",,,,,Видавництво «Видавництво»,,9786177818419,
,Світ Едени. Том 1. Мœбіус.,,,,,Видавництво «Видавництво»,,9786177818440,
Вільям Ґібсон,Віртуальне світло.,,,,,Видавництво «Видавництво»,2024.0,9786177818464,Зарубіжна сучасна література
Лів Стрьомквіст,Розквітає найчервоніша з троянд.,,,,,Видавництво «Видавництво»,2024.0,9786177818488,
Еліс Осман,Солітер. Еліс Осман.,,,,,Видавництво «Видавництво»,,9786177818501,
Жером Пелісьє,Серпанка. Том 1. Пробудження дракона.,,,,,Видавництво «Видавництво»,2024.0,9786177818518,
Том Ґолд,Маленький дерев’яний робот та принцеса-поліно.,,,,,Видавництво «Видавництво»,,9786177818525,
Дав,Під деревами. Совине літо.,,,,,Видавництво «Видавництво»,2023.0,9786177818532,Вік 3-6
Мавіл,Кіндерленд.,,,,,Видавництво «Видавництво»,2024.0,9786177818556,
Чарльз Бернз,Чорна діра.,,,,,Видавництво «Видавництво»,2024.0,9786177818563,
"Євгенія Кузнєцова, Софія Сулій",Коротка історія українського борщу.,,,,,Видавництво «Видавництво»,,9786177818587,
Наґата Кабі,Моя алковтеча від реальности.,,,,,Видавництво «Видавництво»,,9786177818594,
Еліс Осман,Нік і Чарлі.,,,,,Видавництво «Видавництво»,,9786177818600,Зарубіжна сучасна література
Еліс Осман,Коли завмирає серце. 4 том.,,,,,Видавництво «Видавництво»,,9786177818617,
Маржан Сатрапі,Курча з чорносливом.,,,,,Видавництво «Видавництво»,2023.0,9786177818624,
"Вейко Беліалс, Індрек Харґла, Сіім Вескімеес, Геінріх Вейнберґ, Мань Лопер, Маніяккіде Тенав, Яаґуп Махкра, Манфред Калмстен, Йоел Янс, Мееліс Фріденталь, Лііс Роден",Бурштинове сяйво. Антологія естонського фантастичного оповідання.,,,,,Видавництво «Видавництво»,,9786177818631,Зарубіжна сучасна література
"Філіп Брено, Летісія Корен",Неймовірніша історія сексу. Азія та Африка. Книга 2.,,,,,Видавництво «Видавництво»,,9786177818648,
Еліс Осман,Коли завмирає серце. 3 том.,,,,,Видавництво «Видавництво»,,9786177818662,
Сімон Столенхаґ,Оповідки з Кільця.,,,,,Видавництво «Видавництво»,2023.0,9786177818679,
Анья Далє Евербю,Берген.,,,,,Видавництво «Видавництво»,2024.0,9786177818686,
Вільям Ґібсон,Нейромант. Вільям Ґібсон.,,,,,Видавництво «Видавництво»,,9786177818693,Зарубіжна сучасна література
Наґата Кабі,Мій лесбійський досвід самотности.,,,,,Видавництво «Видавництво»,,9786177818709,
Еліс Осман,Коли завмирає серце. 2 том.,,,,,Видавництво «Видавництво»,,9786177818716,
Фредерік Петерс,Блакитні пігулки.,,,,,Видавництво «Видавництво»,,9786177818754,
Еліс Осман,Коли завмирає серце. 1 том.,,,,,Видавництво «Видавництво»,2022.0,9786177818761,
Еліс Осман,Коли завмирає серце. 1 том.,,,,,Видавництво «Видавництво»,2022.0,9786177818761,
Арт Шпіґельман,Маус.,,,,,Видавництво «Видавництво»,2024.0,9786177818785,
,"Коротка історія українського фемінізму, М. Ябченко, Ю. Вус, І. Кипібіда..",,,,,Видавництво «Видавництво»,,9786177818792,
,Це воює вона.,,,,,Видавництво «Видавництво»,2024.0,9786177818808,Енциклопедії та наукові книжки
,"Елі й Ґастон. Л.Війєн, С.Дереньокур Ліс спогадів.",,,,,Видавництво «Видавництво»,,9786177818808,Вік 6-10
,"Діти повітряних тривог, Л.Денисенко, Л.Лондон..",,,,,Видавництво «Видавництво»,,9786177818815,Вік 10-14
,"Діти повітряних тривог, Л.Денисенко, Л.Лондон..",,,,,Видавництво «Видавництво»,,9786177818815,Вік 10-14
Сонора Реєс,Путівник лесбійки в католицькій школі.,,,,,Видавництво «Видавництво»,2024.0,9786177818860,Зарубіжна сучасна література
Фаб’єн Вельманн,Милий морок.,,,,,Видавництво «Видавництво»,2024.0,9786177818877,
Брехт Евенс,Пантера.,,,,,Видавництво «Видавництво»,2024.0,9786177818907,
Еліс Осман,Коли завмирає серце. Том 5.,,,,,Видавництво «Видавництво»,2024.0,9786177818914,
Дарʼя Чайка,Майже хороші хлопці.,,,,,Видавництво «Видавництво»,2024.0,9786177818945,Українська сучасна література
,"Серце, плач. Ґленн Рінґтвед, Шарлотте Парді.",,,,,Видавництво «Видавництво»,,9789669757463,Вік 3-6
,"Серце, плач. Ґленн Рінґтвед, Шарлотте Парді.",,,,,Видавництво «Видавництво»,,9789669757463,Вік 3-6
,Прибуття. Шон Тен.,,,,,Видавництво «Видавництво»,,9789669781154,
,Прибуття. Шон Тен.,,,,,Видавництво «Видавництво»,,9789669781154,
Ален Бадью,Похвала політиці. Бадью А..,,,,,"Видавництво ""Ніка-центр""",,9766177192991,
Ален Бадью,Ален Століття. Ален Бадью.,,,,,"Видавництво ""Ніка-центр""",,9766177654000,
Рудольф Ташнер,У що вірити. Ташнер Рудольф.,,,,,"Видавництво ""Ніка-центр""",,9786175530009,
Ален Корбен,Історія тиші. Від Ренесансу до наших днів. Корбен Ален.,,,,,"Видавництво ""Ніка-центр""",,9786175530122,
Марко Феррарі,"Неймовірна історія Антоніу Салазара, диктатора, який помер двічі.",,,,,"Видавництво ""Ніка-центр""",,9786175530146,
Ґюркан Емраг Сафа,Шпигуни султана. Ґюркан Емраг Сафа.,,,,,"Видавництво ""Ніка-центр""",,9786175530153,
Елена Пульчіні,Заздрість. Сумна пристрасть.,,,,,"Видавництво ""Ніка-центр""",,9786175530221,
