Імʼя автора,Назва книги,Мова,Перекладач,Мова оригіналу,Оригінальна назва,Назва видавця,Рік видання,ISBN,Жанр книги
Шон Керолл,Частинка на краю Всесвіту,Українська мова,,,,Фабула,2019.0,9786170955746,Наука і техніка
Роберт С. Мартін,Чиста архітектура (видання друге),Українська мова,,,,Фабула,2019.0,9786170952868,Наука і техніка
,Велика картина,Українська мова,,,,Фабула,2019.0,9786170950352,Наука і техніка
"Оллі Совіярві,Теему Аріна,Яакко Халметоя",Посібник біохакера. Апґрейдь себе та розкрий свій внутрішній потенціал,Українська мова,,,,Фабула,2024.0,9786175221211,Популярна медицина
"Тімоті Верстінен,Бредлі Войтек",Чи сняться зомбі воскреслі вівці? Нейронауковий погляд на мозок зомбі,Українська мова,,,,Фабула,2021.0,9786170968067,Популярна медицина
Роберт Сапольски,Чому зебри не страждають на виразку,Українська мова,,,,Фабула,2020.0,9786170965035,Популярна медицина
Якутенко И.,Воля та самоконтроль,Українська мова,,,,Фабула,2019.0,9786170956316,Популярна медицина
"Анналін Нг,Кеннет Су",Опануй числа! Наука про дані для нефахівців,Українська мова,,,,Фабула,2024.0,9786175221778,Прикладна література
Максим Батирєв,Складні підлеглі. Практика керівників,Українська мова,,,,Фабула,2021.0,9786170971616,"Психологія спілкування, любов, відносини"
Ерік Ґрейтенс,Стійкість: тяжко виборена мудрість для ліпшого життя,Українська мова,,,,Фабула,2021.0,9786170971586,"Психологія спілкування, любов, відносини"
